"goal","keyword","pattern","weight","color"
8,"microfinance","\b(\d*)microfinance(\d*)\b",0.57,"#A21942"
8,"asset","\b(\d*)asset(\d*)\b",0.57,"#A21942"
8,"credit card","\b(\d*)credit card(\d*)\b",0.57,"#A21942"
8,"mortgage lenders","\b(\d*)mortgage lenders(\d*)\b",0.57,"#A21942"
8,"subprime","\b(\d*)subprime(\d*)\b",0.57,"#A21942"
8,"emerging markets","\b(\d*)emerging markets(\d*)\b",0.57,"#A21942"
8,"industrial","\b(\d*)industrial(\d*)\b",0.56,"#A21942"
8,"entrepreneurship","\b(\d*)entrepreneurship(\d*)\b",0.49,"#A21942"
8,"entrepreneurs","\b(\d*)entrepreneurs(\d*)\b",0.49,"#A21942"
8,"real estate","\b(\d*)real estate(\d*)\b",0.49,"#A21942"
8,"workforce development","\b(\d*)workforce development(\d*)\b",0.49,"#A21942"
8,"disability","\b(\d*)disability(\d*)\b",0.49,"#A21942"
8,"recruitment","\b(\d*)recruitment(\d*)\b",0.49,"#A21942"
8,"job seeker","\b(\d*)job seeker(\d*)\b",0.49,"#A21942"
8,"labor statistics","\b(\d*)labor statistics(\d*)\b",0.49,"#A21942"
8,"warming","\b(\d*)warming(\d*)\b",0.49,"#A21942"
8,"greenhouse gases","\b(\d*)greenhouse gases(\d*)\b",0.49,"#A21942"
8,"fossil fuels","\b(\d*)fossil fuels(\d*)\b",0.49,"#A21942"
8,"greenhouse emissions","\b(\d*)greenhouse emissions(\d*)\b",0.49,"#A21942"
8,"greenhouse gas","\b(\d*)greenhouse gas(\d*)\b",0.49,"#A21942"
8,"acid rain","\b(\d*)acid rain(\d*)\b",0.49,"#A21942"
8,"greenhouse gas emissions","\b(\d*)greenhouse gas emissions(\d*)\b",0.49,"#A21942"
8,"carbon emissions","\b(\d*)carbon emissions(\d*)\b",0.49,"#A21942"
8,"carbon dioxide emissions","\b(\d*)carbon dioxide emissions(\d*)\b",0.49,"#A21942"
8,"industrial production","\b(\d*)industrial production(\d*)\b",0.49,"#A21942"
8,"euro zone","\b(\d*)euro zone(\d*)\b",0.49,"#A21942"
8,"valuations","\b(\d*)valuations(\d*)\b",0.49,"#A21942"
8,"joblessness","\b(\d*)joblessness(\d*)\b",0.49,"#A21942"
8,"businesses","\b(\d*)businesses(\d*)\b",0.49,"#A21942"
8,"retail","\b(\d*)retail(\d*)\b",0.49,"#A21942"
8,"climate action","\b(\d*)climate action(\d*)\b",0.49,"#A21942"
8,"carbon","\b(\d*)carbon(\d*)\b",0.49,"#A21942"
8,"eco","\b(\d*)eco(\d*)\b",0.49,"#A21942"
8,"biofuels","\b(\d*)biofuels(\d*)\b",0.49,"#A21942"
8,"securitization","\b(\d*)securitization(\d*)\b",0.49,"#A21942"
8,"repayment","\b(\d*)repayment(\d*)\b",0.49,"#A21942"
8,"financial institutions","\b(\d*)financial institutions(\d*)\b",0.49,"#A21942"
8,"bankers","\b(\d*)bankers(\d*)\b",0.49,"#A21942"
8,"equities","\b(\d*)equities(\d*)\b",0.49,"#A21942"
8,"hedge funds","\b(\d*)hedge funds(\d*)\b",0.49,"#A21942"
8,"student loan","\b(\d*)student loan(\d*)\b",0.49,"#A21942"
8,"banks","\b(\d*)banks(\d*)\b",0.49,"#A21942"
8,"kyoto protocol","\b(\d*)kyoto protocol(\d*)\b",0.49,"#A21942"
8,"balance sheet","\b(\d*)balance sheet(\d*)\b",0.49,"#A21942"
8,"profitability","\b(\d*)profitability(\d*)\b",0.49,"#A21942"
8,"diversification","\b(\d*)diversification(\d*)\b",0.49,"#A21942"
8,"technological","\b(\d*)technological(\d*)\b",0.43,"#A21942"
8,"financial services","\b(\d*)financial services(\d*)\b",0.42,"#A21942"
8,"economic policy","\b(\d*)economic policy(\d*)\b",0.41,"#A21942"
8,"competitiveness","\b(\d*)competitiveness(\d*)\b",0.41,"#A21942"
8,"export","\b(\d*)export(\d*)\b",0.41,"#A21942"
8,"chief economist","\b(\d*)chief economist(\d*)\b",0.41,"#A21942"
8,"corporate governance","\b(\d*)corporate governance(\d*)\b",0.41,"#A21942"
8,"manpower","\b(\d*)manpower(\d*)\b",0.41,"#A21942"
8,"human resource","\b(\d*)human resource(\d*)\b",0.41,"#A21942"
8,"human resources","\b(\d*)human resources(\d*)\b",0.41,"#A21942"
8,"childcare","\b(\d*)childcare(\d*)\b",0.41,"#A21942"
8,"small business","\b(\d*)small business(\d*)\b",0.41,"#A21942"
8,"seasonally adjusted","\b(\d*)seasonally adjusted(\d*)\b",0.41,"#A21942"
8,"skills","\b(\d*)skills(\d*)\b",0.41,"#A21942"
8,"career","\b(\d*)career(\d*)\b",0.41,"#A21942"
8,"underemployed","\b(\d*)underemployed(\d*)\b",0.41,"#A21942"
8,"compensation","\b(\d*)compensation(\d*)\b",0.41,"#A21942"
8,"average hourly","\b(\d*)average hourly(\d*)\b",0.41,"#A21942"
8,"job fair","\b(\d*)job fair(\d*)\b",0.41,"#A21942"
8,"environmental degradation","\b(\d*)environmental degradation(\d*)\b",0.41,"#A21942"
8,"climate change ipcc","\b(\d*)climate change ipcc(\d*)\b",0.41,"#A21942"
8,"desertification","\b(\d*)desertification(\d*)\b",0.41,"#A21942"
8,"environmentalism","\b(\d*)environmentalism(\d*)\b",0.41,"#A21942"
8,"ecosystems","\b(\d*)ecosystems(\d*)\b",0.41,"#A21942"
8,"reducing carbon emissions","\b(\d*)reducing carbon emissions(\d*)\b",0.41,"#A21942"
8,"co2","\b(\d*)co2(\d*)\b",0.41,"#A21942"
8,"co2 emissions","\b(\d*)co2 emissions(\d*)\b",0.41,"#A21942"
8,"slowdown","\b(\d*)slowdown(\d*)\b",0.41,"#A21942"
8,"environment","\b(\d*)environment(\d*)\b",0.41,"#A21942"
8,"retail sales","\b(\d*)retail sales(\d*)\b",0.41,"#A21942"
8,"taxes","\b(\d*)taxes(\d*)\b",0.41,"#A21942"
8,"small businesses","\b(\d*)small businesses(\d*)\b",0.41,"#A21942"
8,"hourly","\b(\d*)hourly(\d*)\b",0.41,"#A21942"
8,"incentives","\b(\d*)incentives(\d*)\b",0.41,"#A21942"
8,"profits","\b(\d*)profits(\d*)\b",0.41,"#A21942"
8,"factories","\b(\d*)factories(\d*)\b",0.41,"#A21942"
8,"immigrants","\b(\d*)immigrants(\d*)\b",0.41,"#A21942"
8,"jobless benefits","\b(\d*)jobless benefits(\d*)\b",0.41,"#A21942"
8,"outsourcing","\b(\d*)outsourcing(\d*)\b",0.41,"#A21942"
8,"wealth","\b(\d*)wealth(\d*)\b",0.41,"#A21942"
8,"carbon emission","\b(\d*)carbon emission(\d*)\b",0.41,"#A21942"
8,"ghg","\b(\d*)ghg(\d*)\b",0.41,"#A21942"
8,"sustainable","\b(\d*)sustainable(\d*)\b",0.41,"#A21942"
8,"ghg emissions","\b(\d*)ghg emissions(\d*)\b",0.41,"#A21942"
8,"methane","\b(\d*)methane(\d*)\b",0.41,"#A21942"
8,"forests","\b(\d*)forests(\d*)\b",0.41,"#A21942"
8,"polluters","\b(\d*)polluters(\d*)\b",0.41,"#A21942"
8,"commodity","\b(\d*)commodity(\d*)\b",0.41,"#A21942"
8,"credit facility","\b(\d*)credit facility(\d*)\b",0.41,"#A21942"
8,"leasing","\b(\d*)leasing(\d*)\b",0.41,"#A21942"
8,"borrowings","\b(\d*)borrowings(\d*)\b",0.41,"#A21942"
8,"borrowing","\b(\d*)borrowing(\d*)\b",0.41,"#A21942"
8,"bank","\b(\d*)bank(\d*)\b",0.41,"#A21942"
8,"employee benefits","\b(\d*)employee benefits(\d*)\b",0.41,"#A21942"
8,"home loans","\b(\d*)home loans(\d*)\b",0.41,"#A21942"
8,"startups","\b(\d*)startups(\d*)\b",0.41,"#A21942"
8,"epa","\b(\d*)epa(\d*)\b",0.41,"#A21942"
8,"self employed","\b(\d*)self employed(\d*)\b",0.37,"#A21942"
8,"labor relations","\b(\d*)labor relations(\d*)\b",0.35,"#A21942"
8,"labour","\b(\d*)labour(\d*)\b",0.35,"#A21942"
8,"population","\b(\d*)population(\d*)\b",0.33,"#A21942"
8,"economic outlook","\b(\d*)economic outlook(\d*)\b",0.33,"#A21942"
8,"fiscal","\b(\d*)fiscal(\d*)\b",0.33,"#A21942"
8,"economist","\b(\d*)economist(\d*)\b",0.33,"#A21942"
8,"entrepreneurial","\b(\d*)entrepreneurial(\d*)\b",0.33,"#A21942"
8,"higher education","\b(\d*)higher education(\d*)\b",0.33,"#A21942"
8,"budget","\b(\d*)budget(\d*)\b",0.33,"#A21942"
8,"macroeconomic","\b(\d*)macroeconomic(\d*)\b",0.33,"#A21942"
8,"economic recovery","\b(\d*)economic recovery(\d*)\b",0.33,"#A21942"
8,"macro economic","\b(\d*)macro economic(\d*)\b",0.33,"#A21942"
8,"governance","\b(\d*)governance(\d*)\b",0.33,"#A21942"
8,"privatization","\b(\d*)privatization(\d*)\b",0.33,"#A21942"
8,"socio economic","\b(\d*)socio economic(\d*)\b",0.33,"#A21942"
8,"agricultural","\b(\d*)agricultural(\d*)\b",0.33,"#A21942"
8,"commerce","\b(\d*)commerce(\d*)\b",0.33,"#A21942"
8,"workforce investment","\b(\d*)workforce investment(\d*)\b",0.33,"#A21942"
8,"pensions","\b(\d*)pensions(\d*)\b",0.33,"#A21942"
8,"child care","\b(\d*)child care(\d*)\b",0.33,"#A21942"
8,"mental health","\b(\d*)mental health(\d*)\b",0.33,"#A21942"
8,"minimum wage","\b(\d*)minimum wage(\d*)\b",0.33,"#A21942"
8,"welfare recipients","\b(\d*)welfare recipients(\d*)\b",0.33,"#A21942"
8,"dol","\b(\d*)dol(\d*)\b",0.33,"#A21942"
8,"burning fossil fuels","\b(\d*)burning fossil fuels(\d*)\b",0.33,"#A21942"
8,"drought","\b(\d*)drought(\d*)\b",0.33,"#A21942"
8,"arctic","\b(\d*)arctic(\d*)\b",0.33,"#A21942"
8,"heat trapping gases","\b(\d*)heat trapping gases(\d*)\b",0.33,"#A21942"
8,"pollutant","\b(\d*)pollutant(\d*)\b",0.33,"#A21942"
8,"policies","\b(\d*)policies(\d*)\b",0.33,"#A21942"
8,"rents","\b(\d*)rents(\d*)\b",0.33,"#A21942"
8,"prices","\b(\d*)prices(\d*)\b",0.33,"#A21942"
8,"spending","\b(\d*)spending(\d*)\b",0.33,"#A21942"
8,"subsidies","\b(\d*)subsidies(\d*)\b",0.33,"#A21942"
8,"remittances","\b(\d*)remittances(\d*)\b",0.33,"#A21942"
8,"output","\b(\d*)output(\d*)\b",0.33,"#A21942"
8,"claims","\b(\d*)claims(\d*)\b",0.33,"#A21942"
8,"unions","\b(\d*)unions(\d*)\b",0.33,"#A21942"
8,"workers","\b(\d*)workers(\d*)\b",0.33,"#A21942"
8,"benefits","\b(\d*)benefits(\d*)\b",0.33,"#A21942"
8,"median","\b(\d*)median(\d*)\b",0.33,"#A21942"
8,"households","\b(\d*)households(\d*)\b",0.33,"#A21942"
8,"skilled","\b(\d*)skilled(\d*)\b",0.33,"#A21942"
8,"automotive","\b(\d*)automotive(\d*)\b",0.33,"#A21942"
8,"welding","\b(\d*)welding(\d*)\b",0.33,"#A21942"
8,"bioscience","\b(\d*)bioscience(\d*)\b",0.33,"#A21942"
8,"life expectancy","\b(\d*)life expectancy(\d*)\b",0.33,"#A21942"
8,"stress","\b(\d*)stress(\d*)\b",0.33,"#A21942"
8,"companies","\b(\d*)companies(\d*)\b",0.33,"#A21942"
8,"firms","\b(\d*)firms(\d*)\b",0.33,"#A21942"
8,"employees","\b(\d*)employees(\d*)\b",0.33,"#A21942"
8,"landlords","\b(\d*)landlords(\d*)\b",0.33,"#A21942"
8,"investors","\b(\d*)investors(\d*)\b",0.33,"#A21942"
8,"clean energy","\b(\d*)clean energy(\d*)\b",0.33,"#A21942"
8,"greenhouse gas emission","\b(\d*)greenhouse gas emission(\d*)\b",0.33,"#A21942"
8,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",0.33,"#A21942"
8,"global","\b(\d*)global(\d*)\b",0.33,"#A21942"
8,"emission reduction","\b(\d*)emission reduction(\d*)\b",0.33,"#A21942"
8,"greenpeace","\b(\d*)greenpeace(\d*)\b",0.33,"#A21942"
8,"reduce carbon emissions","\b(\d*)reduce carbon emissions(\d*)\b",0.33,"#A21942"
8,"redd","\b(\d*)redd(\d*)\b",0.33,"#A21942"
8,"renewables","\b(\d*)renewables(\d*)\b",0.33,"#A21942"
8,"energy efficiency","\b(\d*)energy efficiency(\d*)\b",0.33,"#A21942"
8,"carbon offsets","\b(\d*)carbon offsets(\d*)\b",0.33,"#A21942"
8,"renewable","\b(\d*)renewable(\d*)\b",0.33,"#A21942"
8,"biomass","\b(\d*)biomass(\d*)\b",0.33,"#A21942"
8,"emission reductions","\b(\d*)emission reductions(\d*)\b",0.33,"#A21942"
8,"funding","\b(\d*)funding(\d*)\b",0.33,"#A21942"
8,"revolving credit","\b(\d*)revolving credit(\d*)\b",0.33,"#A21942"
8,"payments","\b(\d*)payments(\d*)\b",0.33,"#A21942"
8,"payment","\b(\d*)payment(\d*)\b",0.33,"#A21942"
8,"cash flows","\b(\d*)cash flows(\d*)\b",0.33,"#A21942"
8,"investing","\b(\d*)investing(\d*)\b",0.33,"#A21942"
8,"capital markets","\b(\d*)capital markets(\d*)\b",0.33,"#A21942"
8,"repayments","\b(\d*)repayments(\d*)\b",0.33,"#A21942"
8,"commercial real estate","\b(\d*)commercial real estate(\d*)\b",0.33,"#A21942"
8,"mutual fund","\b(\d*)mutual fund(\d*)\b",0.33,"#A21942"
8,"insurance","\b(\d*)insurance(\d*)\b",0.33,"#A21942"
8,"commercial banking","\b(\d*)commercial banking(\d*)\b",0.33,"#A21942"
8,"financials","\b(\d*)financials(\d*)\b",0.33,"#A21942"
8,"loan defaults","\b(\d*)loan defaults(\d*)\b",0.33,"#A21942"
8,"borrower","\b(\d*)borrower(\d*)\b",0.33,"#A21942"
8,"delinquencies","\b(\d*)delinquencies(\d*)\b",0.33,"#A21942"
8,"npls","\b(\d*)npls(\d*)\b",0.33,"#A21942"
8,"unfccc","\b(\d*)unfccc(\d*)\b",0.33,"#A21942"
8,"poverty eradication","\b(\d*)poverty eradication(\d*)\b",0.33,"#A21942"
8,"polluter","\b(\d*)polluter(\d*)\b",0.33,"#A21942"
8,"emission","\b(\d*)emission(\d*)\b",0.33,"#A21942"
8,"leadership","\b(\d*)leadership(\d*)\b",0.33,"#A21942"
8,"sovereign debt","\b(\d*)sovereign debt(\d*)\b",0.33,"#A21942"
8,"rmbs","\b(\d*)rmbs(\d*)\b",0.33,"#A21942"
8,"valuation","\b(\d*)valuation(\d*)\b",0.33,"#A21942"
8,"creditors","\b(\d*)creditors(\d*)\b",0.33,"#A21942"
8,"deleveraging","\b(\d*)deleveraging(\d*)\b",0.33,"#A21942"
8,"portfolio","\b(\d*)portfolio(\d*)\b",0.33,"#A21942"
8,"equity","\b(\d*)equity(\d*)\b",0.33,"#A21942"
8,"forex","\b(\d*)forex(\d*)\b",0.33,"#A21942"
8,"politically","\b(\d*)politically(\d*)\b",0.33,"#A21942"
8,"structural reforms","\b(\d*)structural reforms(\d*)\b",0.33,"#A21942"
8,"markets","\b(\d*)markets(\d*)\b",0.33,"#A21942"
8,"eurozone","\b(\d*)eurozone(\d*)\b",0.33,"#A21942"
8,"emerging economies","\b(\d*)emerging economies(\d*)\b",0.33,"#A21942"
8,"budgets","\b(\d*)budgets(\d*)\b",0.33,"#A21942"
8,"clean air","\b(\d*)clean air(\d*)\b",0.33,"#A21942"
8,"environmental protection agency","\b(\d*)environmental protection agency(\d*)\b",0.33,"#A21942"
8,"ozone","\b(\d*)ozone(\d*)\b",0.33,"#A21942"
8,"wetlands","\b(\d*)wetlands(\d*)\b",0.33,"#A21942"
8,"wildlife","\b(\d*)wildlife(\d*)\b",0.33,"#A21942"
8,"conservationists","\b(\d*)conservationists(\d*)\b",0.33,"#A21942"
8,"groundwater","\b(\d*)groundwater(\d*)\b",0.33,"#A21942"
9,"manufacturing","\b(\d*)manufacturing(\d*)\b",12.08,"#FD6925"
9,"innovation","\b(\d*)innovation(\d*)\b",5.28,"#FD6925"
9,"infrastructure","\b(\d*)infrastructure(\d*)\b",4.72,"#FD6925"
9,"industrial","\b(\d*)industrial(\d*)\b",4.64,"#FD6925"
9,"innovative","\b(\d*)innovative(\d*)\b",4.54,"#FD6925"
9,"industry","\b(\d*)industry(\d*)\b",3.55,"#FD6925"
9,"sustainable","\b(\d*)sustainable(\d*)\b",2.83,"#FD6925"
9,"industries","\b(\d*)industries(\d*)\b",2.73,"#FD6925"
9,"fabrication","\b(\d*)fabrication(\d*)\b",2.23,"#FD6925"
9,"technology","\b(\d*)technology(\d*)\b",1.81,"#FD6925"
9,"nanotechnology","\b(\d*)nanotechnology(\d*)\b",1.38,"#FD6925"
9,"manufacture","\b(\d*)manufacture(\d*)\b",1.31,"#FD6925"
9,"manufacturers","\b(\d*)manufacturers(\d*)\b",1.25,"#FD6925"
9,"innovations","\b(\d*)innovations(\d*)\b",1.25,"#FD6925"
9,"manufacturer","\b(\d*)manufacturer(\d*)\b",1.18,"#FD6925"
9,"automation","\b(\d*)automation(\d*)\b",1.14,"#FD6925"
9,"components","\b(\d*)components(\d*)\b",1.11,"#FD6925"
9,"electronics","\b(\d*)electronics(\d*)\b",1.11,"#FD6925"
9,"technological","\b(\d*)technological(\d*)\b",1.1,"#FD6925"
9,"machining","\b(\d*)machining(\d*)\b",1.04,"#FD6925"
9,"machinery","\b(\d*)machinery(\d*)\b",1.04,"#FD6925"
9,"manufactured","\b(\d*)manufactured(\d*)\b",1.03,"#FD6925"
9,"factory","\b(\d*)factory(\d*)\b",1.01,"#FD6925"
9,"export","\b(\d*)export(\d*)\b",0.97,"#FD6925"
9,"suppliers","\b(\d*)suppliers(\d*)\b",0.97,"#FD6925"
9,"robotic","\b(\d*)robotic(\d*)\b",0.91,"#FD6925"
9,"composites","\b(\d*)composites(\d*)\b",0.9,"#FD6925"
9,"equipment","\b(\d*)equipment(\d*)\b",0.9,"#FD6925"
9,"technologies","\b(\d*)technologies(\d*)\b",0.9,"#FD6925"
9,"telecommunications","\b(\d*)telecommunications(\d*)\b",0.88,"#FD6925"
9,"prototyping","\b(\d*)prototyping(\d*)\b",0.87,"#FD6925"
9,"products","\b(\d*)products(\d*)\b",0.83,"#FD6925"
9,"design","\b(\d*)design(\d*)\b",0.83,"#FD6925"
9,"renewable energy","\b(\d*)renewable energy(\d*)\b",0.83,"#FD6925"
9,"investment","\b(\d*)investment(\d*)\b",0.79,"#FD6925"
9,"broadband","\b(\d*)broadband(\d*)\b",0.79,"#FD6925"
9,"eco friendly","\b(\d*)eco friendly(\d*)\b",0.77,"#FD6925"
9,"automotive","\b(\d*)automotive(\d*)\b",0.76,"#FD6925"
9,"welding","\b(\d*)welding(\d*)\b",0.76,"#FD6925"
9,"textile","\b(\d*)textile(\d*)\b",0.76,"#FD6925"
9,"exports","\b(\d*)exports(\d*)\b",0.76,"#FD6925"
9,"engineering","\b(\d*)engineering(\d*)\b",0.76,"#FD6925"
9,"coatings","\b(\d*)coatings(\d*)\b",0.76,"#FD6925"
9,"supply chain","\b(\d*)supply chain(\d*)\b",0.76,"#FD6925"
9,"makers","\b(\d*)makers(\d*)\b",0.76,"#FD6925"
9,"robotics","\b(\d*)robotics(\d*)\b",0.76,"#FD6925"
9,"exporters","\b(\d*)exporters(\d*)\b",0.76,"#FD6925"
9,"companies","\b(\d*)companies(\d*)\b",0.76,"#FD6925"
9,"employment","\b(\d*)employment(\d*)\b",0.75,"#FD6925"
9,"packaging","\b(\d*)packaging(\d*)\b",0.69,"#FD6925"
9,"plastics","\b(\d*)plastics(\d*)\b",0.69,"#FD6925"
9,"bioscience","\b(\d*)bioscience(\d*)\b",0.69,"#FD6925"
9,"computing","\b(\d*)computing(\d*)\b",0.69,"#FD6925"
9,"hi tech","\b(\d*)hi tech(\d*)\b",0.69,"#FD6925"
9,"entrepreneurship","\b(\d*)entrepreneurship(\d*)\b",0.69,"#FD6925"
9,"innovators","\b(\d*)innovators(\d*)\b",0.69,"#FD6925"
9,"robot","\b(\d*)robot(\d*)\b",0.65,"#FD6925"
9,"supplier","\b(\d*)supplier(\d*)\b",0.62,"#FD6925"
9,"factories","\b(\d*)factories(\d*)\b",0.62,"#FD6925"
9,"polymer","\b(\d*)polymer(\d*)\b",0.62,"#FD6925"
9,"systems","\b(\d*)systems(\d*)\b",0.62,"#FD6925"
9,"solutions","\b(\d*)solutions(\d*)\b",0.62,"#FD6925"
9,"photonics","\b(\d*)photonics(\d*)\b",0.62,"#FD6925"
9,"entrepreneurial","\b(\d*)entrepreneurial(\d*)\b",0.62,"#FD6925"
9,"telecommunication","\b(\d*)telecommunication(\d*)\b",0.62,"#FD6925"
9,"sustainability","\b(\d*)sustainability(\d*)\b",0.62,"#FD6925"
9,"innovator","\b(\d*)innovator(\d*)\b",0.62,"#FD6925"
9,"wireless","\b(\d*)wireless(\d*)\b",0.62,"#FD6925"
9,"infrastructures","\b(\d*)infrastructures(\d*)\b",0.59,"#FD6925"
9,"investments","\b(\d*)investments(\d*)\b",0.58,"#FD6925"
9,"precision","\b(\d*)precision(\d*)\b",0.55,"#FD6925"
9,"foundry","\b(\d*)foundry(\d*)\b",0.55,"#FD6925"
9,"component","\b(\d*)component(\d*)\b",0.55,"#FD6925"
9,"designs","\b(\d*)designs(\d*)\b",0.55,"#FD6925"
9,"sensors","\b(\d*)sensors(\d*)\b",0.55,"#FD6925"
9,"information technology","\b(\d*)information technology(\d*)\b",0.55,"#FD6925"
9,"convergence","\b(\d*)convergence(\d*)\b",0.55,"#FD6925"
9,"dealers","\b(\d*)dealers(\d*)\b",0.55,"#FD6925"
9,"firms","\b(\d*)firms(\d*)\b",0.55,"#FD6925"
9,"inventors","\b(\d*)inventors(\d*)\b",0.55,"#FD6925"
9,"ict","\b(\d*)ict(\d*)\b",0.55,"#FD6925"
9,"telephony","\b(\d*)telephony(\d*)\b",0.55,"#FD6925"
9,"efficiency","\b(\d*)efficiency(\d*)\b",0.55,"#FD6925"
9,"telecom","\b(\d*)telecom(\d*)\b",0.55,"#FD6925"
9,"innovate","\b(\d*)innovate(\d*)\b",0.55,"#FD6925"
9,"robots","\b(\d*)robots(\d*)\b",0.55,"#FD6925"
9,"financing","\b(\d*)financing(\d*)\b",0.5,"#FD6925"
9,"materials","\b(\d*)materials(\d*)\b",0.48,"#FD6925"
9,"production","\b(\d*)production(\d*)\b",0.48,"#FD6925"
9,"output","\b(\d*)output(\d*)\b",0.48,"#FD6925"
9,"aerospace","\b(\d*)aerospace(\d*)\b",0.48,"#FD6925"
9,"logistics","\b(\d*)logistics(\d*)\b",0.48,"#FD6925"
9,"aluminum","\b(\d*)aluminum(\d*)\b",0.48,"#FD6925"
9,"business","\b(\d*)business(\d*)\b",0.48,"#FD6925"
9,"diversified","\b(\d*)diversified(\d*)\b",0.48,"#FD6925"
9,"applied","\b(\d*)applied(\d*)\b",0.48,"#FD6925"
9,"automobile","\b(\d*)automobile(\d*)\b",0.48,"#FD6925"
9,"devices","\b(\d*)devices(\d*)\b",0.48,"#FD6925"
9,"structures","\b(\d*)structures(\d*)\b",0.48,"#FD6925"
9,"biotechnology","\b(\d*)biotechnology(\d*)\b",0.48,"#FD6925"
9,"technological innovation","\b(\d*)technological innovation(\d*)\b",0.48,"#FD6925"
9,"incubator","\b(\d*)incubator(\d*)\b",0.48,"#FD6925"
9,"distributors","\b(\d*)distributors(\d*)\b",0.48,"#FD6925"
9,"retailers","\b(\d*)retailers(\d*)\b",0.48,"#FD6925"
9,"importers","\b(\d*)importers(\d*)\b",0.48,"#FD6925"
9,"carmakers","\b(\d*)carmakers(\d*)\b",0.48,"#FD6925"
9,"smart grid","\b(\d*)smart grid(\d*)\b",0.48,"#FD6925"
9,"connectivity","\b(\d*)connectivity(\d*)\b",0.48,"#FD6925"
9,"telco","\b(\d*)telco(\d*)\b",0.48,"#FD6925"
9,"telecoms","\b(\d*)telecoms(\d*)\b",0.48,"#FD6925"
9,"portfolio","\b(\d*)portfolio(\d*)\b",0.48,"#FD6925"
9,"hedge funds","\b(\d*)hedge funds(\d*)\b",0.48,"#FD6925"
9,"creativity","\b(\d*)creativity(\d*)\b",0.48,"#FD6925"
9,"startups","\b(\d*)startups(\d*)\b",0.48,"#FD6925"
9,"wimax","\b(\d*)wimax(\d*)\b",0.48,"#FD6925"
9,"voip","\b(\d*)voip(\d*)\b",0.48,"#FD6925"
9,"internet","\b(\d*)internet(\d*)\b",0.45,"#FD6925"
9,"textiles","\b(\d*)textiles(\d*)\b",0.42,"#FD6925"
9,"printing","\b(\d*)printing(\d*)\b",0.42,"#FD6925"
9,"metal","\b(\d*)metal(\d*)\b",0.42,"#FD6925"
9,"construction","\b(\d*)construction(\d*)\b",0.42,"#FD6925"
9,"furniture","\b(\d*)furniture(\d*)\b",0.42,"#FD6925"
9,"tool","\b(\d*)tool(\d*)\b",0.42,"#FD6925"
9,"aftermarket","\b(\d*)aftermarket(\d*)\b",0.42,"#FD6925"
9,"engineered","\b(\d*)engineered(\d*)\b",0.42,"#FD6925"
9,"chemicals","\b(\d*)chemicals(\d*)\b",0.42,"#FD6925"
9,"diagnostics","\b(\d*)diagnostics(\d*)\b",0.42,"#FD6925"
9,"optics","\b(\d*)optics(\d*)\b",0.42,"#FD6925"
9,"imaging","\b(\d*)imaging(\d*)\b",0.42,"#FD6925"
9,"enterprises","\b(\d*)enterprises(\d*)\b",0.42,"#FD6925"
9,"biosciences","\b(\d*)biosciences(\d*)\b",0.42,"#FD6925"
9,"manufactures","\b(\d*)manufactures(\d*)\b",0.42,"#FD6925"
9,"subsidiary","\b(\d*)subsidiary(\d*)\b",0.42,"#FD6925"
9,"computers","\b(\d*)computers(\d*)\b",0.42,"#FD6925"
9,"custom","\b(\d*)custom(\d*)\b",0.42,"#FD6925"
9,"chassis","\b(\d*)chassis(\d*)\b",0.42,"#FD6925"
9,"modular","\b(\d*)modular(\d*)\b",0.42,"#FD6925"
9,"plant","\b(\d*)plant(\d*)\b",0.42,"#FD6925"
9,"imported","\b(\d*)imported(\d*)\b",0.42,"#FD6925"
9,"product","\b(\d*)product(\d*)\b",0.42,"#FD6925"
9,"procurement","\b(\d*)procurement(\d*)\b",0.42,"#FD6925"
9,"informatics","\b(\d*)informatics(\d*)\b",0.42,"#FD6925"
9,"venture","\b(\d*)venture(\d*)\b",0.42,"#FD6925"
9,"innovation award","\b(\d*)innovation award(\d*)\b",0.42,"#FD6925"
9,"automakers","\b(\d*)automakers(\d*)\b",0.42,"#FD6925"
9,"energy efficiency","\b(\d*)energy efficiency(\d*)\b",0.42,"#FD6925"
9,"development","\b(\d*)development(\d*)\b",0.42,"#FD6925"
9,"initiatives","\b(\d*)initiatives(\d*)\b",0.42,"#FD6925"
9,"electro","\b(\d*)electro(\d*)\b",0.42,"#FD6925"
9,"imports","\b(\d*)imports(\d*)\b",0.42,"#FD6925"
9,"sectors","\b(\d*)sectors(\d*)\b",0.42,"#FD6925"
9,"mutual funds","\b(\d*)mutual funds(\d*)\b",0.42,"#FD6925"
9,"investing","\b(\d*)investing(\d*)\b",0.42,"#FD6925"
9,"cutting edge","\b(\d*)cutting edge(\d*)\b",0.42,"#FD6925"
9,"excellence","\b(\d*)excellence(\d*)\b",0.42,"#FD6925"
9,"##st century","\b(\d*)##st century(\d*)\b",0.42,"#FD6925"
9,"visionary","\b(\d*)visionary(\d*)\b",0.42,"#FD6925"
9,"entrepreneurs","\b(\d*)entrepreneurs(\d*)\b",0.42,"#FD6925"
9,"collaborative","\b(\d*)collaborative(\d*)\b",0.42,"#FD6925"
9,"best practices","\b(\d*)best practices(\d*)\b",0.42,"#FD6925"
