"goal","keyword","pattern","weight","color"
7,"micro","\b(\d*)micro(\d*)\b",0.08,"#FCC30B"
7,"tep","\b(\d*)tep(\d*)\b",0.08,"#FCC30B"
7,"fit","\b(\d*)fit(\d*)\b",0.08,"#FCC30B"
7,"applied materials","\b(\d*)applied materials(\d*)\b",0.08,"#FCC30B"
7,"lighting","\b(\d*)lighting(\d*)\b",0.08,"#FCC30B"
7,"advantage","\b(\d*)advantage(\d*)\b",0.08,"#FCC30B"
7,"kyocera","\b(\d*)kyocera(\d*)\b",0.08,"#FCC30B"
7,"lakh tonnes","\b(\d*)lakh tonnes(\d*)\b",0.08,"#FCC30B"
7,"mt","\b(\d*)mt(\d*)\b",0.08,"#FCC30B"
7,"crore","\b(\d*)crore(\d*)\b",0.08,"#FCC30B"
7,"bhel","\b(\d*)bhel(\d*)\b",0.08,"#FCC30B"
7,"rs.### crore","\b(\d*)rs.... crore(\d*)\b",0.08,"#FCC30B"
7,"rs #,##,### crore","\b(\d*)rs .,..,... crore(\d*)\b",0.08,"#FCC30B"
7,"rs### crore","\b(\d*)rs... crore(\d*)\b",0.08,"#FCC30B"
7,"jsw steel","\b(\d*)jsw steel(\d*)\b",0.08,"#FCC30B"
7,"reliance power","\b(\d*)reliance power(\d*)\b",0.08,"#FCC30B"
7,"inr","\b(\d*)inr(\d*)\b",0.08,"#FCC30B"
7,"#,##,### units","\b(\d*).,..,... units(\d*)\b",0.08,"#FCC30B"
7,"sez","\b(\d*)sez(\d*)\b",0.08,"#FCC30B"
7,"mln tons","\b(\d*)mln tons(\d*)\b",0.08,"#FCC30B"
7,"rs","\b(\d*)rs(\d*)\b",0.08,"#FCC30B"
7,"sezs","\b(\d*)sezs(\d*)\b",0.08,"#FCC30B"
7,"lakh crore","\b(\d*)lakh crore(\d*)\b",0.08,"#FCC30B"
7,"crores","\b(\d*)crores(\d*)\b",0.08,"#FCC30B"
7,"reliance infrastructure","\b(\d*)reliance infrastructure(\d*)\b",0.08,"#FCC30B"
7,"rs.## crore","\b(\d*)rs... crore(\d*)\b",0.08,"#FCC30B"
7,"uttaranchal","\b(\d*)uttaranchal(\d*)\b",0.08,"#FCC30B"
7,"rs.2","\b(\d*)rs.2(\d*)\b",0.08,"#FCC30B"
7,"cil","\b(\d*)cil(\d*)\b",0.08,"#FCC30B"
7,"sugar mills","\b(\d*)sugar mills(\d*)\b",0.08,"#FCC30B"
7,"rs.###.## crore","\b(\d*)rs....... crore(\d*)\b",0.08,"#FCC30B"
7,"gail","\b(\d*)gail(\d*)\b",0.08,"#FCC30B"
7,"uttarakhand","\b(\d*)uttarakhand(\d*)\b",0.08,"#FCC30B"
7,"sail","\b(\d*)sail(\d*)\b",0.08,"#FCC30B"
7,"phased manner","\b(\d*)phased manner(\d*)\b",0.08,"#FCC30B"
7,"cr","\b(\d*)cr(\d*)\b",0.08,"#FCC30B"
7,"bopd","\b(\d*)bopd(\d*)\b",0.08,"#FCC30B"
7,"nmdc","\b(\d*)nmdc(\d*)\b",0.08,"#FCC30B"
7,"rs1","\b(\d*)rs1(\d*)\b",0.08,"#FCC30B"
7,"rs.###","\b(\d*)rs....(\d*)\b",0.08,"#FCC30B"
7,"offtake","\b(\d*)offtake(\d*)\b",0.08,"#FCC30B"
7,"nhai","\b(\d*)nhai(\d*)\b",0.08,"#FCC30B"
7,"shinde","\b(\d*)shinde(\d*)\b",0.08,"#FCC30B"
7,"lakh","\b(\d*)lakh(\d*)\b",0.08,"#FCC30B"
7,"rs.1","\b(\d*)rs.1(\d*)\b",0.08,"#FCC30B"
7,"sterlite","\b(\d*)sterlite(\d*)\b",0.08,"#FCC30B"
7,"##,##,###","\b(\d*)..,..,...(\d*)\b",0.08,"#FCC30B"
7,"fossil","\b(\d*)fossil(\d*)\b",0.08,"#FCC30B"
7,"drilling","\b(\d*)drilling(\d*)\b",0.08,"#FCC30B"
7,"cbm","\b(\d*)cbm(\d*)\b",0.08,"#FCC30B"
7,"geological","\b(\d*)geological(\d*)\b",0.08,"#FCC30B"
7,"mineral","\b(\d*)mineral(\d*)\b",0.08,"#FCC30B"
7,"seismic","\b(\d*)seismic(\d*)\b",0.08,"#FCC30B"
7,"groundwater","\b(\d*)groundwater(\d*)\b",0.08,"#FCC30B"
7,"heating","\b(\d*)heating(\d*)\b",0.08,"#FCC30B"
7,"geological survey","\b(\d*)geological survey(\d*)\b",0.08,"#FCC30B"
7,"btu","\b(\d*)btu(\d*)\b",0.08,"#FCC30B"
7,"farms","\b(\d*)farms(\d*)\b",0.08,"#FCC30B"
7,"dairies","\b(\d*)dairies(\d*)\b",0.08,"#FCC30B"
7,"feedlots","\b(\d*)feedlots(\d*)\b",0.08,"#FCC30B"
7,"zigbee","\b(\d*)zigbee(\d*)\b",0.08,"#FCC30B"
7,"itron","\b(\d*)itron(\d*)\b",0.08,"#FCC30B"
7,"ipv6","\b(\d*)ipv6(\d*)\b",0.08,"#FCC30B"
7,"telehealth","\b(\d*)telehealth(\d*)\b",0.08,"#FCC30B"
7,"wireless broadband","\b(\d*)wireless broadband(\d*)\b",0.08,"#FCC30B"
7,"ftth","\b(\d*)ftth(\d*)\b",0.08,"#FCC30B"
7,"weatherization","\b(\d*)weatherization(\d*)\b",0.08,"#FCC30B"
7,"cybersecurity","\b(\d*)cybersecurity(\d*)\b",0.08,"#FCC30B"
7,"enterprise mobility","\b(\d*)enterprise mobility(\d*)\b",0.08,"#FCC30B"
7,"m2m","\b(\d*)m2m(\d*)\b",0.08,"#FCC30B"
7,"wireless mesh","\b(\d*)wireless mesh(\d*)\b",0.08,"#FCC30B"
7,"grid computing","\b(\d*)grid computing(\d*)\b",0.08,"#FCC30B"
7,"femtocell","\b(\d*)femtocell(\d*)\b",0.08,"#FCC30B"
7,"datacenter","\b(\d*)datacenter(\d*)\b",0.08,"#FCC30B"
7,"arra","\b(\d*)arra(\d*)\b",0.08,"#FCC30B"
7,"datacentre","\b(\d*)datacentre(\d*)\b",0.08,"#FCC30B"
7,"ehrs","\b(\d*)ehrs(\d*)\b",0.08,"#FCC30B"
7,"femtocells","\b(\d*)femtocells(\d*)\b",0.08,"#FCC30B"
7,"powerline","\b(\d*)powerline(\d*)\b",0.08,"#FCC30B"
7,"wireless","\b(\d*)wireless(\d*)\b",0.08,"#FCC30B"
7,"unified communications","\b(\d*)unified communications(\d*)\b",0.08,"#FCC30B"
7,"4g","\b(\d*)4g(\d*)\b",0.08,"#FCC30B"
7,"oncor","\b(\d*)oncor(\d*)\b",0.08,"#FCC30B"
7,"virtualization","\b(\d*)virtualization(\d*)\b",0.08,"#FCC30B"
7,"datacenters","\b(\d*)datacenters(\d*)\b",0.08,"#FCC30B"
7,"networked","\b(\d*)networked(\d*)\b",0.08,"#FCC30B"
7,"gpon","\b(\d*)gpon(\d*)\b",0.08,"#FCC30B"
7,"lte","\b(\d*)lte(\d*)\b",0.08,"#FCC30B"
7,"wireless lan","\b(\d*)wireless lan(\d*)\b",0.08,"#FCC30B"
7,"optical networking","\b(\d*)optical networking(\d*)\b",0.08,"#FCC30B"
7,"interoperable","\b(\d*)interoperable(\d*)\b",0.08,"#FCC30B"
7,"iptv","\b(\d*)iptv(\d*)\b",0.08,"#FCC30B"
7,"hie","\b(\d*)hie(\d*)\b",0.08,"#FCC30B"
7,"broadband connectivity","\b(\d*)broadband connectivity(\d*)\b",0.08,"#FCC30B"
7,"forestry","\b(\d*)forestry(\d*)\b",0.08,"#FCC30B"
7,"bioscience","\b(\d*)bioscience(\d*)\b",0.08,"#FCC30B"
7,"ag","\b(\d*)ag(\d*)\b",0.08,"#FCC30B"
7,"horticulture","\b(\d*)horticulture(\d*)\b",0.08,"#FCC30B"
7,"biodiversity","\b(\d*)biodiversity(\d*)\b",0.08,"#FCC30B"
7,"regenerative medicine","\b(\d*)regenerative medicine(\d*)\b",0.08,"#FCC30B"
7,"biomaterials","\b(\d*)biomaterials(\d*)\b",0.08,"#FCC30B"
7,"bioinformatics","\b(\d*)bioinformatics(\d*)\b",0.08,"#FCC30B"
7,"biomedical research","\b(\d*)biomedical research(\d*)\b",0.08,"#FCC30B"
7,"trillion cubic feet","\b(\d*)trillion cubic feet(\d*)\b",0.08,"#FCC30B"
7,"cubic feet","\b(\d*)cubic feet(\d*)\b",0.08,"#FCC30B"
7,"boe d","\b(\d*)boe d(\d*)\b",0.08,"#FCC30B"
7,"aes","\b(\d*)aes(\d*)\b",0.08,"#FCC30B"
7,"water supply","\b(\d*)water supply(\d*)\b",0.08,"#FCC30B"
7,"telecommunications","\b(\d*)telecommunications(\d*)\b",0.08,"#FCC30B"
7,"telecommunication","\b(\d*)telecommunication(\d*)\b",0.08,"#FCC30B"
7,"blackouts","\b(\d*)blackouts(\d*)\b",0.08,"#FCC30B"
7,"sewage","\b(\d*)sewage(\d*)\b",0.08,"#FCC30B"
7,"power outages","\b(\d*)power outages(\d*)\b",0.08,"#FCC30B"
7,"privatisation","\b(\d*)privatisation(\d*)\b",0.08,"#FCC30B"
7,"water works","\b(\d*)water works(\d*)\b",0.08,"#FCC30B"
7,"petrol","\b(\d*)petrol(\d*)\b",0.08,"#FCC30B"
7,"interconnection","\b(\d*)interconnection(\d*)\b",0.08,"#FCC30B"
7,"kesc","\b(\d*)kesc(\d*)\b",0.08,"#FCC30B"
7,"outages","\b(\d*)outages(\d*)\b",0.08,"#FCC30B"
7,"mains","\b(\d*)mains(\d*)\b",0.08,"#FCC30B"
7,"public utilities commission","\b(\d*)public utilities commission(\d*)\b",0.08,"#FCC30B"
7,"pepco","\b(\d*)pepco(\d*)\b",0.08,"#FCC30B"
7,"privatization","\b(\d*)privatization(\d*)\b",0.08,"#FCC30B"
7,"rare earths","\b(\d*)rare earths(\d*)\b",0.08,"#FCC30B"
7,"deforestation","\b(\d*)deforestation(\d*)\b",0.08,"#FCC30B"
7,"carbon footprint","\b(\d*)carbon footprint(\d*)\b",0.08,"#FCC30B"
7,"enel","\b(\d*)enel(\d*)\b",0.08,"#FCC30B"
7,"bilateral cooperation","\b(\d*)bilateral cooperation(\d*)\b",0.08,"#FCC30B"
7,"areva","\b(\d*)areva(\d*)\b",0.08,"#FCC30B"
7,"endesa","\b(\d*)endesa(\d*)\b",0.08,"#FCC30B"
7,"electric hybrids","\b(\d*)electric hybrids(\d*)\b",0.08,"#FCC30B"
7,"electric hybrid","\b(\d*)electric hybrid(\d*)\b",0.08,"#FCC30B"
7,"environmentally conscious","\b(\d*)environmentally conscious(\d*)\b",0.08,"#FCC30B"
7,"automobiles","\b(\d*)automobiles(\d*)\b",0.08,"#FCC30B"
7,"mass transit","\b(\d*)mass transit(\d*)\b",0.08,"#FCC30B"
7,"recovery act","\b(\d*)recovery act(\d*)\b",0.08,"#FCC30B"
7,"anwr","\b(\d*)anwr(\d*)\b",0.08,"#FCC30B"
7,"chevrolet volt","\b(\d*)chevrolet volt(\d*)\b",0.08,"#FCC30B"
7,"commercialization","\b(\d*)commercialization(\d*)\b",0.08,"#FCC30B"
7,"nox","\b(\d*)nox(\d*)\b",0.08,"#FCC30B"
7,"industrialization","\b(\d*)industrialization(\d*)\b",0.08,"#FCC30B"
7,"mercury emissions","\b(\d*)mercury emissions(\d*)\b",0.08,"#FCC30B"
7,"sulfur dioxide","\b(\d*)sulfur dioxide(\d*)\b",0.08,"#FCC30B"
7,"scrubbers","\b(\d*)scrubbers(\d*)\b",0.08,"#FCC30B"
7,"coal mines","\b(\d*)coal mines(\d*)\b",0.08,"#FCC30B"
7,"coal mining","\b(\d*)coal mining(\d*)\b",0.08,"#FCC30B"
7,"coal ash","\b(\d*)coal ash(\d*)\b",0.08,"#FCC30B"
7,"aep","\b(\d*)aep(\d*)\b",0.08,"#FCC30B"
7,"nitrogen oxide","\b(\d*)nitrogen oxide(\d*)\b",0.08,"#FCC30B"
7,"txu","\b(\d*)txu(\d*)\b",0.08,"#FCC30B"
7,"air pollution","\b(\d*)air pollution(\d*)\b",0.08,"#FCC30B"
7,"mirant","\b(\d*)mirant(\d*)\b",0.08,"#FCC30B"
7,"polluters","\b(\d*)polluters(\d*)\b",0.08,"#FCC30B"
7,"coal mine","\b(\d*)coal mine(\d*)\b",0.08,"#FCC30B"
7,"nitrogen oxides","\b(\d*)nitrogen oxides(\d*)\b",0.08,"#FCC30B"
7,"resources","\b(\d*)resources(\d*)\b",0.08,"#FCC30B"
7,"environment","\b(\d*)environment(\d*)\b",0.08,"#FCC30B"
7,"natural resources","\b(\d*)natural resources(\d*)\b",0.08,"#FCC30B"
7,"natural resource","\b(\d*)natural resource(\d*)\b",0.08,"#FCC30B"
7,"commerce","\b(\d*)commerce(\d*)\b",0.08,"#FCC30B"
7,"bodman","\b(\d*)bodman(\d*)\b",0.08,"#FCC30B"
7,"infrastructure","\b(\d*)infrastructure(\d*)\b",0.08,"#FCC30B"
7,"bg group","\b(\d*)bg group(\d*)\b",0.08,"#FCC30B"
7,"reliant energy","\b(\d*)reliant energy(\d*)\b",0.08,"#FCC30B"
7,"secretary steven chu","\b(\d*)secretary steven chu(\d*)\b",0.08,"#FCC30B"
7,"transportation","\b(\d*)transportation(\d*)\b",0.08,"#FCC30B"
7,"metals","\b(\d*)metals(\d*)\b",0.08,"#FCC30B"
7,"reservoirs","\b(\d*)reservoirs(\d*)\b",0.08,"#FCC30B"
7,"rivers","\b(\d*)rivers(\d*)\b",0.08,"#FCC30B"
7,"watersheds","\b(\d*)watersheds(\d*)\b",0.08,"#FCC30B"
7,"eco tourism","\b(\d*)eco tourism(\d*)\b",0.08,"#FCC30B"
7,"three gorges dam","\b(\d*)three gorges dam(\d*)\b",0.08,"#FCC30B"
7,"freshwater","\b(\d*)freshwater(\d*)\b",0.08,"#FCC30B"
7,"river basin","\b(\d*)river basin(\d*)\b",0.08,"#FCC30B"
7,"upstream","\b(\d*)upstream(\d*)\b",0.08,"#FCC30B"
7,"reservoir","\b(\d*)reservoir(\d*)\b",0.08,"#FCC30B"
7,"bauxite","\b(\d*)bauxite(\d*)\b",0.08,"#FCC30B"
7,"riparian","\b(\d*)riparian(\d*)\b",0.08,"#FCC30B"
7,"smelting","\b(\d*)smelting(\d*)\b",0.08,"#FCC30B"
7,"adb","\b(\d*)adb(\d*)\b",0.08,"#FCC30B"
7,"carbon neutral","\b(\d*)carbon neutral(\d*)\b",0.08,"#FCC30B"
7,"cassava","\b(\d*)cassava(\d*)\b",0.08,"#FCC30B"
7,"biodegradable","\b(\d*)biodegradable(\d*)\b",0.08,"#FCC30B"
7,"compost","\b(\d*)compost(\d*)\b",0.08,"#FCC30B"
7,"hemp","\b(\d*)hemp(\d*)\b",0.08,"#FCC30B"
7,"lubricants","\b(\d*)lubricants(\d*)\b",0.08,"#FCC30B"
7,"commercially viable","\b(\d*)commercially viable(\d*)\b",0.08,"#FCC30B"
7,"human embryonic stem","\b(\d*)human embryonic stem(\d*)\b",0.08,"#FCC30B"
7,"embryonic stem cells","\b(\d*)embryonic stem cells(\d*)\b",0.08,"#FCC30B"
7,"transgenic","\b(\d*)transgenic(\d*)\b",0.08,"#FCC30B"
7,"biopharmaceuticals","\b(\d*)biopharmaceuticals(\d*)\b",0.08,"#FCC30B"
7,"hydro quebec","\b(\d*)hydro quebec(\d*)\b",0.08,"#FCC30B"
7,"nb power","\b(\d*)nb power(\d*)\b",0.08,"#FCC30B"
7,"transalta","\b(\d*)transalta(\d*)\b",0.08,"#FCC30B"
7,"aecl","\b(\d*)aecl(\d*)\b",0.08,"#FCC30B"
7,"suncor","\b(\d*)suncor(\d*)\b",0.08,"#FCC30B"
7,"cameco","\b(\d*)cameco(\d*)\b",0.08,"#FCC30B"
7,"snc lavalin","\b(\d*)snc lavalin(\d*)\b",0.08,"#FCC30B"
7,"pge","\b(\d*)pge(\d*)\b",0.08,"#FCC30B"
7,"noranda","\b(\d*)noranda(\d*)\b",0.08,"#FCC30B"
7,"tva","\b(\d*)tva(\d*)\b",0.08,"#FCC30B"
7,"northwestern","\b(\d*)northwestern(\d*)\b",0.08,"#FCC30B"
7,"enbridge","\b(\d*)enbridge(\d*)\b",0.08,"#FCC30B"
7,"norsk hydro","\b(\d*)norsk hydro(\d*)\b",0.08,"#FCC30B"
7,"alliant energy","\b(\d*)alliant energy(\d*)\b",0.08,"#FCC30B"
7,"alcan","\b(\d*)alcan(\d*)\b",0.08,"#FCC30B"
7,"petro canada","\b(\d*)petro canada(\d*)\b",0.08,"#FCC30B"
7,"westar","\b(\d*)westar(\d*)\b",0.08,"#FCC30B"
7,"firstenergy","\b(\d*)firstenergy(\d*)\b",0.08,"#FCC30B"
7,"ppl","\b(\d*)ppl(\d*)\b",0.08,"#FCC30B"
7,"calpine","\b(\d*)calpine(\d*)\b",0.08,"#FCC30B"
7,"xcel","\b(\d*)xcel(\d*)\b",0.08,"#FCC30B"
7,"nipsco","\b(\d*)nipsco(\d*)\b",0.08,"#FCC30B"
7,"domtar","\b(\d*)domtar(\d*)\b",0.08,"#FCC30B"
7,"cuc","\b(\d*)cuc(\d*)\b",0.08,"#FCC30B"
7,"entergy","\b(\d*)entergy(\d*)\b",0.08,"#FCC30B"
7,"dominion","\b(\d*)dominion(\d*)\b",0.08,"#FCC30B"
7,"sask","\b(\d*)sask(\d*)\b",0.08,"#FCC30B"
7,"dte","\b(\d*)dte(\d*)\b",0.08,"#FCC30B"
7,"progress energy","\b(\d*)progress energy(\d*)\b",0.08,"#FCC30B"
7,"nstar","\b(\d*)nstar(\d*)\b",0.08,"#FCC30B"
7,"pud","\b(\d*)pud(\d*)\b",0.08,"#FCC30B"
7,"amerenue","\b(\d*)amerenue(\d*)\b",0.08,"#FCC30B"
7,"telus","\b(\d*)telus(\d*)\b",0.08,"#FCC30B"
7,"sse","\b(\d*)sse(\d*)\b",0.08,"#FCC30B"
7,"abitibibowater","\b(\d*)abitibibowater(\d*)\b",0.08,"#FCC30B"
7,"fpl","\b(\d*)fpl(\d*)\b",0.08,"#FCC30B"
7,"gdf suez","\b(\d*)gdf suez(\d*)\b",0.08,"#FCC30B"
7,"alinta","\b(\d*)alinta(\d*)\b",0.08,"#FCC30B"
7,"nexen","\b(\d*)nexen(\d*)\b",0.08,"#FCC30B"
7,"alliant","\b(\d*)alliant(\d*)\b",0.08,"#FCC30B"
7,"imperial oil","\b(\d*)imperial oil(\d*)\b",0.08,"#FCC30B"
7,"inco","\b(\d*)inco(\d*)\b",0.08,"#FCC30B"
7,"tembec","\b(\d*)tembec(\d*)\b",0.08,"#FCC30B"
7,"avista","\b(\d*)avista(\d*)\b",0.08,"#FCC30B"
7,"stelco","\b(\d*)stelco(\d*)\b",0.08,"#FCC30B"
7,"liquid crystal display","\b(\d*)liquid crystal display(\d*)\b",0.08,"#FCC30B"
7,"veeco","\b(\d*)veeco(\d*)\b",0.08,"#FCC30B"
7,"lcd panels","\b(\d*)lcd panels(\d*)\b",0.08,"#FCC30B"
7,"integrators","\b(\d*)integrators(\d*)\b",0.08,"#FCC30B"
7,"###v","\b(\d*)...v(\d*)\b",0.08,"#FCC30B"
7,"capacitor","\b(\d*)capacitor(\d*)\b",0.08,"#FCC30B"
7,"voltage","\b(\d*)voltage(\d*)\b",0.08,"#FCC30B"
7,"##v","\b(\d*)..v(\d*)\b",0.08,"#FCC30B"
7,"voltages","\b(\d*)voltages(\d*)\b",0.08,"#FCC30B"
7,"capacitors","\b(\d*)capacitors(\d*)\b",0.08,"#FCC30B"
7,"amplifier","\b(\d*)amplifier(\d*)\b",0.08,"#FCC30B"
7,"alternator","\b(\d*)alternator(\d*)\b",0.08,"#FCC30B"
7,"poe","\b(\d*)poe(\d*)\b",0.08,"#FCC30B"
7,"electric motor","\b(\d*)electric motor(\d*)\b",0.08,"#FCC30B"
7,"charger","\b(\d*)charger(\d*)\b",0.08,"#FCC30B"
7,"###w","\b(\d*)...w(\d*)\b",0.08,"#FCC30B"
7,"connectors","\b(\d*)connectors(\d*)\b",0.08,"#FCC30B"
7,"amplifiers","\b(\d*)amplifiers(\d*)\b",0.08,"#FCC30B"
7,"capacitance","\b(\d*)capacitance(\d*)\b",0.08,"#FCC30B"
7,"actuators","\b(\d*)actuators(\d*)\b",0.08,"#FCC30B"
7,"adapters","\b(\d*)adapters(\d*)\b",0.08,"#FCC30B"
7,"adapter","\b(\d*)adapter(\d*)\b",0.08,"#FCC30B"
7,"#.#v","\b(\d*)...v(\d*)\b",0.08,"#FCC30B"
7,"flywheel","\b(\d*)flywheel(\d*)\b",0.08,"#FCC30B"
7,"transceiver","\b(\d*)transceiver(\d*)\b",0.08,"#FCC30B"
7,"connector","\b(\d*)connector(\d*)\b",0.08,"#FCC30B"
7,"converter","\b(\d*)converter(\d*)\b",0.08,"#FCC30B"
7,"module","\b(\d*)module(\d*)\b",0.08,"#FCC30B"
7,"socket","\b(\d*)socket(\d*)\b",0.08,"#FCC30B"
7,"rohs compliant","\b(\d*)rohs compliant(\d*)\b",0.08,"#FCC30B"
7,"backlight","\b(\d*)backlight(\d*)\b",0.08,"#FCC30B"
7,"electrode","\b(\d*)electrode(\d*)\b",0.08,"#FCC30B"
7,"electromechanical","\b(\d*)electromechanical(\d*)\b",0.08,"#FCC30B"
7,"electrically","\b(\d*)electrically(\d*)\b",0.08,"#FCC30B"
7,"circuitry","\b(\d*)circuitry(\d*)\b",0.08,"#FCC30B"
7,"encoder","\b(\d*)encoder(\d*)\b",0.08,"#FCC30B"
7,"motherboard","\b(\d*)motherboard(\d*)\b",0.08,"#FCC30B"
7,"bulb","\b(\d*)bulb(\d*)\b",0.08,"#FCC30B"
7,"transceivers","\b(\d*)transceivers(\d*)\b",0.08,"#FCC30B"
7,"heat exchanger","\b(\d*)heat exchanger(\d*)\b",0.08,"#FCC30B"
7,"sockets","\b(\d*)sockets(\d*)\b",0.08,"#FCC30B"
7,"battery powered","\b(\d*)battery powered(\d*)\b",0.08,"#FCC30B"
7,"rechargeable battery","\b(\d*)rechargeable battery(\d*)\b",0.08,"#FCC30B"
7,"microcontroller","\b(\d*)microcontroller(\d*)\b",0.08,"#FCC30B"
7,"projector","\b(\d*)projector(\d*)\b",0.08,"#FCC30B"
7,"washer","\b(\d*)washer(\d*)\b",0.08,"#FCC30B"
7,"rechargeable","\b(\d*)rechargeable(\d*)\b",0.08,"#FCC30B"
7,"cabling","\b(\d*)cabling(\d*)\b",0.08,"#FCC30B"
7,"coils","\b(\d*)coils(\d*)\b",0.08,"#FCC30B"
7,"chargers","\b(\d*)chargers(\d*)\b",0.08,"#FCC30B"
7,"converters","\b(\d*)converters(\d*)\b",0.08,"#FCC30B"
7,"crane","\b(\d*)crane(\d*)\b",0.08,"#FCC30B"
7,"valve","\b(\d*)valve(\d*)\b",0.08,"#FCC30B"
7,"mmo","\b(\d*)mmo(\d*)\b",0.08,"#FCC30B"
7,"steam","\b(\d*)steam(\d*)\b",0.08,"#FCC30B"
7,"mmorpg","\b(\d*)mmorpg(\d*)\b",0.08,"#FCC30B"
7,"gdc","\b(\d*)gdc(\d*)\b",0.08,"#FCC30B"
7,"wow","\b(\d*)wow(\d*)\b",0.08,"#FCC30B"
7,"ncsoft","\b(\d*)ncsoft(\d*)\b",0.08,"#FCC30B"
7,"guild wars","\b(\d*)guild wars(\d*)\b",0.08,"#FCC30B"
7,"epic games","\b(\d*)epic games(\d*)\b",0.08,"#FCC30B"
7,"prototype","\b(\d*)prototype(\d*)\b",0.08,"#FCC30B"
7,"zynga","\b(\d*)zynga(\d*)\b",0.08,"#FCC30B"
7,"mmos","\b(\d*)mmos(\d*)\b",0.08,"#FCC30B"
7,"blizzard","\b(\d*)blizzard(\d*)\b",0.08,"#FCC30B"
7,"bioshock","\b(\d*)bioshock(\d*)\b",0.08,"#FCC30B"
7,"onlive","\b(\d*)onlive(\d*)\b",0.08,"#FCC30B"
7,"spore","\b(\d*)spore(\d*)\b",0.08,"#FCC30B"
7,"capcom","\b(\d*)capcom(\d*)\b",0.08,"#FCC30B"
7,"conduit","\b(\d*)conduit(\d*)\b",0.08,"#FCC30B"
7,"lucasarts","\b(\d*)lucasarts(\d*)\b",0.08,"#FCC30B"
7,"torque","\b(\d*)torque(\d*)\b",0.08,"#FCC30B"
7,"warcraft","\b(\d*)warcraft(\d*)\b",0.08,"#FCC30B"
7,"atari","\b(\d*)atari(\d*)\b",0.08,"#FCC30B"
7,"dc universe","\b(\d*)dc universe(\d*)\b",0.08,"#FCC30B"
7,"oblivion","\b(\d*)oblivion(\d*)\b",0.08,"#FCC30B"
7,"vortex","\b(\d*)vortex(\d*)\b",0.08,"#FCC30B"
7,"dice","\b(\d*)dice(\d*)\b",0.08,"#FCC30B"
7,"cube","\b(\d*)cube(\d*)\b",0.08,"#FCC30B"
7,"square enix","\b(\d*)square enix(\d*)\b",0.08,"#FCC30B"
7,"codemasters","\b(\d*)codemasters(\d*)\b",0.08,"#FCC30B"
7,"bioware","\b(\d*)bioware(\d*)\b",0.08,"#FCC30B"
7,"popcap","\b(\d*)popcap(\d*)\b",0.08,"#FCC30B"
7,"high voltage","\b(\d*)high voltage(\d*)\b",0.08,"#FCC30B"
7,"soe","\b(\d*)soe(\d*)\b",0.08,"#FCC30B"
7,"mechanical","\b(\d*)mechanical(\d*)\b",0.08,"#FCC30B"
7,"gamasutra","\b(\d*)gamasutra(\d*)\b",0.08,"#FCC30B"
7,"ge aviation","\b(\d*)ge aviation(\d*)\b",0.08,"#FCC30B"
7,"ea","\b(\d*)ea(\d*)\b",0.08,"#FCC30B"
7,"climax","\b(\d*)climax(\d*)\b",0.08,"#FCC30B"
7,"pixel","\b(\d*)pixel(\d*)\b",0.08,"#FCC30B"
7,"halo","\b(\d*)halo(\d*)\b",0.08,"#FCC30B"
7,"orb","\b(\d*)orb(\d*)\b",0.08,"#FCC30B"
7,"massively multiplayer online","\b(\d*)massively multiplayer online(\d*)\b",0.08,"#FCC30B"
7,"killzone","\b(\d*)killzone(\d*)\b",0.08,"#FCC30B"
7,"realm","\b(\d*)realm(\d*)\b",0.08,"#FCC30B"
7,"gears","\b(\d*)gears(\d*)\b",0.08,"#FCC30B"
7,"dark horse","\b(\d*)dark horse(\d*)\b",0.08,"#FCC30B"
7,"tate modern","\b(\d*)tate modern(\d*)\b",0.08,"#FCC30B"
7,"unreal","\b(\d*)unreal(\d*)\b",0.08,"#FCC30B"
7,"mass effect","\b(\d*)mass effect(\d*)\b",0.08,"#FCC30B"
7,"hydra","\b(\d*)hydra(\d*)\b",0.08,"#FCC30B"
7,"halo reach","\b(\d*)halo reach(\d*)\b",0.08,"#FCC30B"
7,"lost planet","\b(\d*)lost planet(\d*)\b",0.08,"#FCC30B"
7,"kojima","\b(\d*)kojima(\d*)\b",0.08,"#FCC30B"
7,"heavy rain","\b(\d*)heavy rain(\d*)\b",0.08,"#FCC30B"
7,"cvg","\b(\d*)cvg(\d*)\b",0.08,"#FCC30B"
7,"infinite","\b(\d*)infinite(\d*)\b",0.08,"#FCC30B"
7,"pax","\b(\d*)pax(\d*)\b",0.08,"#FCC30B"
7,"engine","\b(\d*)engine(\d*)\b",0.08,"#FCC30B"
7,"precision","\b(\d*)precision(\d*)\b",0.08,"#FCC30B"
7,"fps","\b(\d*)fps(\d*)\b",0.08,"#FCC30B"
7,"final fantasy","\b(\d*)final fantasy(\d*)\b",0.08,"#FCC30B"
7,"wiiware","\b(\d*)wiiware(\d*)\b",0.08,"#FCC30B"
7,"littlebigplanet","\b(\d*)littlebigplanet(\d*)\b",0.08,"#FCC30B"
7,"downloadable content","\b(\d*)downloadable content(\d*)\b",0.08,"#FCC30B"
7,"aero","\b(\d*)aero(\d*)\b",0.08,"#FCC30B"
7,"starcraft","\b(\d*)starcraft(\d*)\b",0.08,"#FCC30B"
7,"infinity ward","\b(\d*)infinity ward(\d*)\b",0.08,"#FCC30B"
